"149971","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150183","1999 K Street NW,  Washington,  DC,  20006","No_Match"
"150184","1700 K St NW5th Floor,  Washington,  DC,  20006-3817","Match","Non_Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150118","4024 Lyndale Ave S,  Minneapolis,  MN,  55409-1445","Match","Exact","4024 LYNDALE AVE S, MINNEAPOLIS, MN, 55409","-93.28827,44.92992","43808754","R"
"150239","1700 Pennsylvania Ave NW Ste 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150119","2099 Pennsylvania Ave NW Ste 100,  Washington,  DC,  20006-6801","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150116","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150237","2001 K St NW Ste 400,  Washington,  DC,  20006-1040","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150238","2000 Pennsylvania Ave NW,  Washington,  DC,  20006","Match","Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"150114","815 Connecticut Avenue N.W.,  Washington,  DC,  20006","Match","Non_Exact","815 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03808,38.900433","76225669","R"
"150235","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150115","1875 K St NW,  Washington,  DC,  20006-1238","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150112","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150233","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150113","1818 Pennsylvania Ave NWIcsid World Bank Msn J2 200,  Washington,  DC,  20006-3613","No_Match"
"150234","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150110","1990 K St NW Ste 401,  Washington,  DC,  20006-1180","Match","Exact","1990 K ST NW, WASHINGTON, DC, 20006","-77.044685,38.90252","76225387","L"
"150231","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150111","1875 K St NW Ste 100,  Washington,  DC,  20006-1239","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150232","1725 I St NW Ste 300,  Washington,  DC,  20006-2423","Match","Exact","1725 I ST NW, WASHINGTON, DC, 20006","-77.04009,38.90134","76225649","R"
"150230","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150008","1875 K St NW Ste 100,  Washington,  DC,  20006-1239","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150129","1999 K St NW,  Washington,  DC,  20006","No_Match"
"150009","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150006","1629 K Street NWSuite 300,  Washington,  DC,  20006-1631","No_Match"
"150127","1875 K Street NW,  Washington,  DC,  20006","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150248","No address is available.,  Arlington,  VA,  22201-3372","No_Match"
"150128","1666 K Street N.W.Suite 500,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150249","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150004","1900 K St NW Ste 100,  Washington,  DC,  20006-1110","Match","Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150125","151 11 Th St SE,  Washington,  DC,  20003-3910","Match","Non_Exact","151 11TH ST SE, WASHINGTON, DC, 20003","-76.99153,38.888218","632589620","R"
"150246","2099 Pennsylvania Ave NW Ste 100,  Washington,  DC,  20006-6801","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150005","1900 M Street N West Suite 410,  Washington,  DC,  20036","Match","Non_Exact","1900 M ST NW, WASHINGTON, DC, 20036","-77.043564,38.90565","76225374","L"
"150126","1915 Eye Street NWSuite 400,  Washington,  DC,  20006","No_Match"
"150247","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150002","Suite 1000 South,  Washington,  DC,  20005","No_Match"
"150123","1200 Nineteenth Street Northwest,  Washington,  DC,  20036-2412","Match","Exact","1200 19TH ST NW, WASHINGTON, DC, 20036","-77.04346,38.90652","76225333","L"
"150244","1717 Pennsylvania Ave NW,  Washington,  DC,  20006-4614","Match","Exact","1717 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03994,38.89899","76225654","R"
"150003","1299 Pennsylvania Ave NW,  Washington,  DC,  20004","Match","Exact","1299 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.02951,38.89542","76226311","R"
"150124","1700 K Street Northwest Suite 300,  Washington,  DC,  20006","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150245","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150000","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150121","1700 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150242","1909 K Street N West Suite 600,  Washington,  DC,  20006","No_Match"
"150001","1701 Pennsylvania Ave NW Ste 900,  Washington,  DC,  20006-5807","Match","Exact","1701 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.039635,38.898884","76225654","R"
"150122","1201 F Street Northwest Suite 500,  Washington,  DC,  20004","No_Match"
"150243","1875 I St NW Ste 600,  Washington,  DC,  20006-5413","Match","Exact","1875 I ST NW, WASHINGTON, DC, 20006","-77.04296,38.90134","76225644","R"
"150240","800 17th St NW Ste 1100,  Washington,  DC,  20006-3906","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150120","1875 K Street NW8th Floor,  Washington,  DC,  20006","No_Match"
"150241","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150019","910 17th St NW Ste 800,  Washington,  DC,  20006-2606","Match","Exact","910 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.901535","76225663","L"
"150017","1701 Northwest Pennsylvania Avenue,  Washington,  DC,  20006","No_Match"
"150138","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150259","1629 K St NW Ste 802,  Washington,  DC,  20006-1676","Match","Non_Exact","1629 K ST NW, WASHINGTON, DC, 20001","-77.03717,38.902534","76225668","R"
"150018","800 17th Street NWSuite 1100,  Washington,  DC,  20006","Match","Non_Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150139","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150015","1775 Pennsylvania Ave NWSuite 225,  Washington,  DC,  20006","Match","Non_Exact","1775 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04106,38.89938","76225654","R"
"150136","818 Connecticut Avenue Suite 750,  Washington,  DC,  20006","Match","Non_Exact","818 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03812,38.900467","76225669","L"
"150257","2001 K St NW,  Washington,  DC,  20006-1037","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150016","1201 Pennsylvania Avenue N West,  Washington,  DC,  20004","Match","Non_Exact","1201 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.02821,38.895058","76226311","R"
"150137","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150258","1700 Pennsylvania Avenue Northwest Suite 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150013","1133 Connecticut Avenue Northwest,  Washington,  DC,  20036","Match","Exact","1133 CONNECTICUT AVE NW, WASHINGTON, DC, 20036","-77.04065,38.904858","76225634","R"
"150134","800 17th St NW Ste 1100,  Washington,  DC,  20006-3962","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150255","1776 K St NW Ste 737,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150014","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150135","800 17th St NW Ste 1100,  Washington,  DC,  20006-3906","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150256","1776 K St NW,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150011","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150132","1909 K Street N West Suite 600,  Washington,  DC,  20006","No_Match"
"150253","1717 Pennsylvania Ave NW Ste 500,  Washington,  DC,  20006-4623","Match","Exact","1717 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03994,38.89899","76225654","R"
"150012","1999 K St NWA Professional Corporation,  Washington,  DC,  20006-1118","No_Match"
"150133","2099 Pennsylvania Ave NW,  Washington,  DC,  20006-6800","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150254","1629 K Street NWSuite 300,  Washington,  DC,  20006-1631","No_Match"
"150130","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150251","1700 K St NW,  Washington,  DC,  20006-3817","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150010","1909 K Street N West Suite 600,  Washington,  DC,  20006","No_Match"
"150131","1700 Pennsylvania Avenue Northwest Suite 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150250","2000 Pennsylvania Avenue NorthwestSuite 5500,  Washington,  DC,  20006-1888","Match","Non_Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"150270","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150028","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150149","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150029","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150026","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150147","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150268","1666 K Northwest,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150027","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150148","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150269","1875 K St NW,  Washington,  DC,  20006-1238","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150024","1909 K Street NWSuite 1000,  Washington,  DC,  20006-1134","No_Match"
"150145","888 17th St NW Ste 1100,  Washington,  DC,  20006-3317","Match","Exact","888 17TH ST NW, WASHINGTON, DC, 20006","-77.03945,38.901154","76225666","L"
"150266","1775 I St NW,  Washington,  DC,  20006-2402","Match","Exact","1775 I ST NW, WASHINGTON, DC, 20006","-77.04105,38.901344","76225649","R"
"150025","1629 K Street NWSuite 300,  Washington,  DC,  20006","No_Match"
"150146","Suite 300 624 Ninth Street N West,  Washington,  DC,  20001","Match","Non_Exact","624 9TH ST NW, WASHINGTON, DC, 20001","-77.02397,38.89762","76226332","L"
"150267","1900 K St NW,  Washington,  DC,  20006","Match","Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150022","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150264","1875 K St NWSte 100,  Washington,  DC,  20006","No_Match"
"150023","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150144","800 17th St NW Ste 1100,  Washington,  DC,  20006-3906","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150265","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150020","888 17th St NW Fl 4,  Washington,  DC,  20006-3311","Match","Exact","888 17TH ST NW, WASHINGTON, DC, 20006","-77.03945,38.901154","76225666","L"
"150141","900 16th St NW Ste 800,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150262","1666 K Northwest,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150021","Ruyak Cherian LLP 1776 Eye St NW Suite 750,  Washington,  DC,  20006","No_Match"
"150142","1909 K St NW Ste 900,  Washington,  DC,  20006-1115","No_Match"
"150263","1900 K St NW,  Washington,  DC,  20006-1110","Match","Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150260","1735 K St NW,  Washington,  DC,  20006-1506","Match","Exact","1735 K ST NW, WASHINGTON, DC, 20006","-77.04004,38.90253","76225662","R"
"150261","1700 Pennsylvania Ave NW Ste 600,  Washington,  DC,  20006-4723","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"149902","1201 Pennsylvania Avenue N West,  Washington,  DC,  20004","Match","Non_Exact","1201 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.02821,38.895058","76226311","R"
"149904","Davis Wright Tremaine 1919 Pennsylvania Ave NW Ste 800,  Washington,  DC,  20006","No_Match"
"149903","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"149900","1800 K Street NW,  Washington,  DC,  20006","Match","Exact","1800 K ST NW, WASHINGTON, DC, 20006","-77.04183,38.90252","76225394","L"
"149909","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"149905","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"149908","919 18th Street NWSuite 440,  Washington,  DC,  20006","No_Match"
"149907","1775 I St NW,  Washington,  DC,  20006-2402","Match","Exact","1775 I ST NW, WASHINGTON, DC, 20006","-77.04105,38.901344","76225649","R"
"149913","Clifford Chance US LLP2001 K Street NW,  Washington,  DC,  20006","No_Match"
"149912","3050 K Street N West,  Washington,  DC,  20007","No_Match"
"149915","1269 K Street NWSuite 300,  Washington,  DC,  20006","No_Match"
"149914","1919 Pennsylvania Ave NW Ste 800,  Washington,  DC,  20006-3401","Match","Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"149911","2000 Pennsylvania Avenue NW,  Washington,  DC,  20006","Match","Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"149910","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"149917","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"149916","1999 K St NW Ste 1200,  Washington,  DC,  20006-1120","No_Match"
"149919","2001 K St NW,  Washington,  DC,  20006-1037","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"149918","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150082","787 7th Ave,  New York,  NY,  10019","Match","Exact","787 7TH AVE, NEW YORK, NY, 10019","-73.982635,40.76194","59657109","R"
"150083","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150080","1919 Pennsylvania Ave NW Ste 550,  Washington,  DC,  20006-3407","Match","Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150081","1700 K St NW,  Washington,  DC,  20006-3817","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150079","1919 Pennsylvania Ave NW Ste 550,  Washington,  DC,  20006-3407","Match","Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150198","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150078","2000 Pennsylvania Ave NWC O Morrison & Foerster Llp,  Washington,  DC,  20006-1812","No_Match"
"150199","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150075","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150196","1700 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150076","1776 K Street NW,  Washington,  DC,  20006","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150197","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150194","1825 Eye Street NW,  Washington,  DC,  20006-5403","No_Match"
"150074","1850 K Street Northwest,  Washington,  DC,  20006","Match","Exact","1850 K ST NW, WASHINGTON, DC, 20006","-77.04259,38.90252","76225394","L"
"150093","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150094","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150091","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150092","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150088","801 17th Street NWSuite 1100,  Washington,  DC,  20006","Match","Non_Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150089","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150086","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150087","1875 K Street N West,  Washington,  DC,  20006","No_Match"
"150084","800 17th St NW Ste 1100,  Washington,  DC,  20006-3962","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150085","2099 Pennsylvania Ave NW Fl 12,  Washington,  DC,  20006-6807","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150099","1701 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1701 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.039635,38.898884","76225654","R"
"150097","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150098","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150095","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150096","1666 K Northwest,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
